Type,Datetime,Latitude,Longitude,C_gauge,Off_Day
Auto Fire Alarm,2010-07-12,47.602114,-122.330809,RG20_25,0
Auto Fire Alarm,2010-07-12,47.612606,-122.34521299999999,RG11,0
Auto Fire Alarm,2010-07-12,47.61677,-122.346304,RG11,0
Bark Fire,2010-07-12,47.612946,-122.30141699999999,RG20_25,0
Auto Fire Alarm,2010-07-12,47.61677,-122.346304,RG11,0
Automatic Fire Alarm Resd,2010-07-12,47.635001,-122.302644,RG03,0
Auto Fire Alarm,2010-07-12,47.683933,-122.26387199999999,RG02,0
Auto Fire Alarm,2010-07-12,47.602011,-122.30896200000001,RG20_25,0
Automatic Fire Alarm Resd,2010-07-12,47.640485999999996,-122.40619699999999,RG12,0
Auto Fire Alarm,2010-07-12,47.560967,-122.33943899999998,RG15,0
Auto Fire Alarm,2010-07-12,47.605839,-122.33114599999999,RG20_25,0
Auto Fire Alarm,2010-07-12,47.712305,-122.339596,RG01,0
Rubbish Fire,2010-07-12,47.600883,-122.33418200000001,RG20_25,0
Auto Fire Alarm,2010-07-12,47.609673,-122.342238,RG11,0
Auto Fire Alarm,2010-07-12,47.679509,-122.405106,RG08,0
Automatic Fire Alarm Resd,2010-07-12,47.707095,-122.361848,RG07,0
Auto Fire Alarm,2010-07-12,47.528082,-122.35506399999998,RG17,0
Auto Fire Alarm,2010-07-11,47.617622,-122.314015,RG20_25,1
Bark Fire,2010-07-11,47.661207,-122.297618,RG03,1
Auto Fire Alarm,2010-07-11,47.611810999999996,-122.319221,RG20_25,1
Auto Fire Alarm,2010-07-11,47.60705,-122.335324,RG20_25,1
Auto Fire Alarm,2010-07-11,47.653625,-122.31664099999999,RG03,1
Auto Fire Alarm,2010-07-11,47.623391,-122.314649,RG20_25,1
Auto Fire Alarm,2010-07-11,47.601718,-122.331581,RG20_25,1
Automatic Fire Alarm Resd,2010-07-11,47.640005,-122.282798,RG03,1
Car Fire,2010-07-11,47.60171,-122.326351,RG20_25,1
Rubbish Fire,2010-07-11,47.604695,-122.336238,RG20_25,1
Auto Fire Alarm,2010-07-11,47.630887,-122.32020800000001,RG03,1
Fire in Building,2010-07-11,47.617742,-122.325176,RG20_25,1
Auto Fire Alarm,2010-07-11,47.616403000000005,-122.32081699999999,RG20_25,1
Automatic Fire Alarm False,2010-07-11,47.608663,-122.32911299999999,RG20_25,1
Car Fire,2010-07-11,47.679533,-122.376171,RG09,1
Auto Fire Alarm,2010-07-11,47.605146999999995,-122.30278999999999,RG20_25,1
Brush Fire,2010-07-11,47.550111,-122.26231299999999,RG18,1
Automatic Fire Alarm False,2010-07-10,47.719638,-122.355539,RG01,1
Dumpster Fire W/Exp.,2010-07-10,47.562912,-122.386775,RG14,1
Automatic Fire Alarm Resd,2010-07-10,47.62417,-122.28566000000001,RG20_25,1
Auto Fire Alarm,2010-07-10,47.618869000000004,-122.35675400000001,RG11,1
Car Fire,2010-07-10,47.703668,-122.360753,RG07,1
Auto Fire Alarm,2010-07-10,47.612894,-122.34966599999998,RG11,1
Bark Fire,2010-07-10,47.616394,-122.322149,RG20_25,1
Bark Fire,2010-07-10,47.629688,-122.340949,RG11,1
Auto Fire Alarm,2010-07-10,47.725147,-122.328892,RG01,1
Auto Fire Alarm,2010-07-10,47.610395000000004,-122.316779,RG20_25,1
Auto Fire Alarm,2010-07-10,47.607945,-122.328471,RG20_25,1
Car Fire,2010-07-10,47.730148,-122.29620600000001,RG01,1
Auto Fire Alarm,2010-07-10,47.573085,-122.36255,RG15,1
Car Fire,2010-07-10,47.600882,-122.33309399999999,RG20_25,1
Auto Fire Alarm,2010-07-10,47.611729,-122.296223,RG20_25,1
Fire in Building,2010-07-10,47.587984999999996,-122.30260200000001,RG20_25,1
Auto Fire Alarm,2010-07-10,47.560753000000005,-122.28864899999999,RG18,1
Auto Fire Alarm,2010-07-10,47.620859,-122.31268999999999,RG20_25,1
Bark Fire,2010-07-10,47.629688,-122.340949,RG11,1
Fire in Building,2010-07-10,47.730146999999995,-122.29606799999999,RG01,1
Auto Fire Alarm,2010-07-10,47.660046,-122.314318,RG03,1
Auto Fire Alarm,2010-07-10,47.649094,-122.34644399999999,RG03,1
Car Fire,2010-07-10,47.611733,-122.341753,RG11,1
Auto Fire Alarm,2010-07-10,47.542293,-122.28374099999999,RG18,1
Auto Fire Alarm,2010-07-10,47.649094,-122.34644399999999,RG03,1
Bark Fire,2010-07-10,47.564275,-122.28823500000001,RG18,1
Brush Fire,2010-07-10,47.714075,-122.32876,RG01,1
Auto Fire Alarm,2010-07-10,47.6146,-122.342634,RG11,1
Auto Fire Alarm,2010-07-10,47.706053999999995,-122.320508,RG04,1
Auto Fire Alarm,2010-07-10,47.618167,-122.311444,RG20_25,1
Automatic Fire Alarm Resd,2010-07-10,47.537862,-122.39397199999999,RG05,1
Bark Fire,2010-07-10,47.661190999999995,-122.29777800000001,RG03,1
Automatic Fire Alarm False,2010-07-09,47.651538,-122.307782,RG03,0
Auto Fire Alarm,2010-07-09,47.561096,-122.38413700000001,RG14,0
Auto Fire Alarm,2010-07-09,47.602011,-122.30896200000001,RG20_25,0
Brush Fire,2010-07-09,47.65352,-122.388694,RG12,0
Auto Fire Alarm,2010-07-09,47.609226,-122.31650900000001,RG20_25,0
Auto Fire Alarm,2010-07-09,47.624099,-122.36506499999999,RG11,0
Automatic Fire Alarm False,2010-07-09,47.60795,-122.32846,RG20_25,0
Auto Fire Alarm,2010-07-09,47.651348999999996,-122.349934,RG09,0
Auto Fire Alarm,2010-07-09,47.712461,-122.315198,RG04,0
Auto Fire Alarm,2010-07-09,47.616894,-122.342546,RG11,0
Fire in Single Family Res,2010-07-09,47.559353,-122.39761100000001,RG14,0
Auto Fire Alarm,2010-07-09,47.586175,-122.33168500000001,RG15,0
Auto Fire Alarm,2010-07-09,47.647003000000005,-122.381976,RG12,0
Automatic Fire Alarm Resd,2010-07-09,47.626942,-122.31459299999999,RG20_25,0
Auto Fire Alarm,2010-07-09,47.624099,-122.36506499999999,RG11,0
Automatic Fire Alarm Resd,2010-07-09,47.702659000000004,-122.383789,RG07,0
Automatic Fire Alarm Resd,2010-07-09,47.619856,-122.283798,RG20_25,0
Automatic Fire Alarm Resd,2010-07-09,47.581893,-122.383866,RG14,0
Brush Fire,2010-07-09,47.553346999999995,-122.31953999999999,RG16,0
Brush Fire,2010-07-09,47.644721000000004,-122.39561200000001,RG12,0
Auto Fire Alarm,2010-07-09,47.617315999999995,-122.347229,RG11,0
Car Fire,2010-07-09,47.733952,-122.312749,RG01,0
Auto Fire Alarm,2010-07-09,47.621179999999995,-122.31468500000001,RG20_25,0
Auto Fire Alarm,2010-07-09,47.621179999999995,-122.31468500000001,RG20_25,0
Auto Fire Alarm,2010-07-09,47.608621,-122.320756,RG20_25,0
Auto Fire Alarm,2010-07-09,47.630654,-122.340972,RG11,0
Auto Fire Alarm,2010-07-09,47.651214,-122.353609,RG09,0
Auto Fire Alarm,2010-07-09,47.565776,-122.342276,RG15,0
Auto Fire Alarm,2010-07-09,47.650742,-122.30800900000001,RG03,0
Car Fire Freeway,2010-07-08,47.590516,-122.302426,RG20_25,0
Auto Fire Alarm,2010-07-08,47.617034000000004,-122.35468999999999,RG11,0
Auto Fire Alarm,2010-07-08,47.604613,-122.32235700000001,RG20_25,0
Automatic Fire Alarm Resd,2010-07-08,47.688022,-122.27743400000001,RG02,0
Automatic Fire Alarm Resd,2010-07-08,47.677719,-122.272929,RG02,0
Auto Fire Alarm,2010-07-08,47.661234,-122.29251599999999,RG03,0
Fire in Building,2010-07-08,47.597509,-122.31956000000001,RG20_25,0
Auto Fire Alarm,2010-07-08,47.61762,-122.31013899999999,RG20_25,0
Brush Fire,2010-07-08,47.637508000000004,-122.39569099999999,RG12,0
Auto Fire Alarm,2010-07-08,47.547987,-122.32131499999998,RG16,0
Rubbish Fire,2010-07-08,47.592039,-122.334195,RG20_25,0
Car Fire,2010-07-08,47.624564,-122.29458999999999,RG20_25,0
Auto Fire Alarm,2010-07-08,47.599981,-122.326357,RG20_25,0
Auto Fire Alarm,2010-07-08,47.52648,-122.32793500000001,RG17,0
Automatic Fire Alarm Resd,2010-07-08,47.619856,-122.283798,RG20_25,0
Brush Fire,2010-07-08,47.677695,-122.29955,RG04,0
Auto Fire Alarm,2010-07-08,47.675886,-122.261435,RG02,0
Auto Fire Alarm,2010-07-08,47.607026,-122.28943999999998,RG20_25,0
Automatic Fire Alarm Resd,2010-07-08,47.635865,-122.402302,RG12,0
Automatic Fire Alarm Resd,2010-07-08,47.627652000000005,-122.31394099999999,RG20_25,0
Auto Fire Alarm,2010-07-08,47.601689,-122.314149,RG20_25,0
Auto Fire Alarm,2010-07-08,47.585284,-122.314678,RG20_25,0
Auto Fire Alarm,2010-07-08,47.608878000000004,-122.336996,RG11,0
Pier Fire,2010-07-08,47.543378000000004,-122.332784,RG16,0
Auto Fire Alarm,2010-07-08,47.608621,-122.320756,RG20_25,0
Rubbish Fire,2010-07-08,47.663112,-122.316359,RG03,0
Dumpster Fire,2010-07-08,47.618543,-122.31274199999999,RG20_25,0
Auto Fire Alarm,2010-07-08,47.607945,-122.328471,RG20_25,0
Automatic Fire Alarm False,2010-07-08,47.602034,-122.30243600000001,RG20_25,0
Fire in Single Family Res,2010-07-08,47.683107,-122.39301699999999,RG08,0
Automatic Fire Alarm Resd,2010-07-08,47.68566,-122.334672,RG04,0
Bark Fire,2010-07-08,47.582263,-122.373319,RG14,0
Fire in Building,2010-07-08,47.574384,-122.32875700000001,RG15,0
Car Fire,2010-07-08,47.537321999999996,-122.35729199999999,RG17,0
Auto Fire Alarm,2010-07-08,47.604879,-122.32400700000001,RG20_25,0
Automatic Fire Alarm Resd,2010-07-08,47.669489,-122.258775,RG02,0
Auto Fire Alarm,2010-07-08,47.611672,-122.33648400000001,RG11,0
Car Fire,2010-07-07,47.600321,-122.30223600000001,RG20_25,0
Auto Fire Alarm,2010-07-07,47.603272,-122.318102,RG20_25,0
Auto Fire Alarm,2010-07-07,47.650265999999995,-122.31051399999998,RG03,0
Fire in Single Family Res,2010-07-07,47.703331,-122.344674,RG01,0
Auto Fire Alarm,2010-07-07,47.635244,-122.340447,RG11,0
Auto Fire Alarm,2010-07-07,47.601667,-122.32777800000001,RG20_25,0
Automatic Fire Alarm Resd,2010-07-07,47.550937,-122.312321,RG16,0
Brush Fire,2010-07-07,47.630654,-122.340972,RG11,0
Auto Fire Alarm,2010-07-07,47.603272,-122.318102,RG20_25,0
Auto Fire Alarm,2010-07-07,47.63325,-122.37956499999999,RG11,0
Automatic Fire Alarm False,2010-07-07,47.612578000000006,-122.341197,RG11,0
Auto Fire Alarm,2010-07-07,47.603272,-122.318102,RG20_25,0
Auto Fire Alarm,2010-07-07,47.624582000000004,-122.356424,RG11,0
Auto Fire Alarm,2010-07-07,47.686674,-122.30086899999999,RG04,0
Auto Fire Alarm,2010-07-07,47.513599,-122.290706,RG10_30,0
Rubbish Fire,2010-07-07,47.667646000000005,-122.384745,RG08,0
Auto Fire Alarm,2010-07-07,47.690626,-122.360747,RG07,0
Auto Fire Alarm,2010-07-07,47.611973,-122.343737,RG11,0
Automatic Fire Alarm Resd,2010-07-07,47.690589,-122.27465600000001,RG02,0
Auto Fire Alarm,2010-07-07,47.693177,-122.376631,RG07,0
Fire in Building,2010-07-07,47.688628,-122.322976,RG04,0
Automatic Fire Alarm Resd,2010-07-07,47.638384,-122.29028899999999,RG03,0
Automatic Fire Alarm Resd,2010-07-07,47.525845000000004,-122.34546999999999,RG17,0
Automatic Fire Alarm Resd,2010-07-07,47.728569,-122.28692,RG01,0
Auto Fire Alarm,2010-07-07,47.661257,-122.306399,RG03,0
Auto Fire Alarm,2010-07-07,47.608621,-122.320756,RG20_25,0
Brush Fire,2010-07-07,47.696226,-122.28000800000001,RG02,0
Bark Fire,2010-07-07,47.702577000000005,-122.32851799999999,RG04,0
Auto Fire Alarm,2010-07-07,47.608979,-122.33708899999999,RG11,0
Rubbish Fire,2010-07-07,47.696959,-122.328446,RG04,0
Auto Fire Alarm,2010-07-07,47.605202,-122.31941299999998,RG20_25,0
Rubbish Fire,2010-07-07,47.673976,-122.261427,RG02,0
Car Fire Freeway,2010-07-07,47.571455,-122.320753,RG15,0
Auto Fire Alarm,2010-07-07,47.600854,-122.32635400000001,RG20_25,0
Bark Fire,2010-07-07,47.640875,-122.31795,RG03,0
Auto Fire Alarm,2010-07-07,47.60705,-122.335324,RG20_25,0
Auto Fire Alarm,2010-07-07,47.60705,-122.335324,RG20_25,0
Fire in Building,2010-07-06,47.601824,-122.322456,RG20_25,0
Car Fire,2010-07-06,47.688390000000005,-122.355301,RG07,0
Auto Fire Alarm,2010-07-06,47.612986,-122.32076200000002,RG20_25,0
Automatic Fire Alarm Resd,2010-07-06,47.528584,-122.285956,RG10_30,0
Automatic Fire Alarm Resd,2010-07-06,47.550601,-122.372295,RG15,0
Car Fire,2010-07-06,47.539832000000004,-122.32258300000001,RG16,0
Auto Fire Alarm,2010-07-06,47.604377,-122.325207,RG20_25,0
Brush Fire,2010-07-06,47.614136,-122.299844,RG20_25,0
Brush Fire,2010-07-06,47.683048,-122.29571499999999,RG04,0
Brush Fire,2010-07-06,47.54568,-122.27371299999999,RG18,0
Auto Fire Alarm,2010-07-06,47.56681,-122.353573,RG15,0
Car Fire,2010-07-06,47.663106,-122.31526299999999,RG03,0
Auto Fire Alarm,2010-07-06,47.631392,-122.356595,RG11,0
Bark Fire,2010-07-06,47.626272,-122.34494,RG11,0
Bark Fire,2010-07-06,47.625958000000004,-122.33454099999999,RG11,0
Rubbish Fire,2010-07-06,47.662244,-122.39103200000001,RG08,0
Automatic Fire Alarm Resd,2010-07-06,47.528584,-122.285956,RG10_30,0
Auto Fire Alarm,2010-07-06,47.57922,-122.298814,RG20_25,0
Automatic Fire Alarm Resd,2010-07-06,47.582015000000006,-122.38319299999999,RG14,0
Car Fire Freeway,2010-07-06,47.645205,-122.29423100000001,RG03,0
Automatic Fire Alarm False,2010-07-06,47.57922,-122.298814,RG20_25,0
Auto Fire Alarm,2010-07-06,47.617622,-122.286325,RG20_25,0
Car Fire Freeway,2010-07-06,47.704645,-122.32944599999999,RG04,0
Car Fire,2010-07-06,47.513512,-122.27894599999999,RG10_30,0
Automatic Fire Alarm Resd,2010-07-06,47.653253,-122.27696999999999,RG03,0
Automatic Fire Alarm Resd,2010-07-06,47.556494,-122.288997,RG18,0
Auto Fire Alarm,2010-07-06,47.618693,-122.33425600000001,RG11,0
Auto Fire Alarm,2010-07-06,47.518871999999995,-122.35784,RG17,0
Auto Fire Alarm,2010-07-06,47.618497,-122.327854,RG11,0
Auto Fire Alarm,2010-07-05,47.650742,-122.30800900000001,RG03,1
Auto Fire Alarm,2010-07-05,47.533694,-122.361351,RG17,1
Auto Fire Alarm,2010-07-05,47.587984999999996,-122.30260200000001,RG20_25,1
Car Fire,2010-07-05,47.553736,-122.36558000000001,RG15,1
Auto Fire Alarm,2010-07-05,47.650742,-122.30800900000001,RG03,1
Rubbish Fire,2010-07-05,47.683046999999995,-122.300758,RG04,1
Automatic Fire Alarm Resd,2010-07-05,47.55322,-122.306228,RG18,1
Auto Fire Alarm,2010-07-05,47.601683,-122.31155600000001,RG20_25,1
Fire in Single Family Res,2010-07-05,47.559964,-122.365504,RG15,1
Automatic Fire Alarm Resd,2010-07-05,47.636957,-122.2882,RG03,1
Auto Fire Alarm,2010-07-05,47.61677,-122.346304,RG11,1
Fire in Building,2010-07-05,47.701698,-122.362125,RG07,1
Dumpster Fire,2010-07-05,47.59248,-122.296075,RG20_25,1
Auto Fire Alarm,2010-07-05,47.621179999999995,-122.31468500000001,RG20_25,1
Auto Fire Alarm,2010-07-05,47.521023,-122.366095,RG17,1
Fire Response Freeway,2010-07-05,47.614027,-122.34775400000001,RG11,1
Auto Fire Alarm,2010-07-05,47.618497,-122.327854,RG11,1
Car Fire,2010-07-05,47.542460999999996,-122.28468500000001,RG18,1
Dumpster Fire,2010-07-05,47.618428,-122.30363899999999,RG20_25,1
Automatic Fire Alarm Resd,2010-07-05,47.636957,-122.2882,RG03,1
Car Fire,2010-07-05,47.660574,-122.43071599999999,RG08,1
Auto Fire Alarm,2010-07-05,47.605657,-122.338654,RG11,1
Auto Fire Alarm,2010-07-05,47.531543,-122.28323999999999,RG10_30,1
Fire in Building,2010-07-04,47.588437,-122.317276,RG20_25,1
Auto Fire Alarm,2010-07-04,47.626721,-122.35812,RG11,1
Automatic Fire Alarm Resd,2010-07-04,47.641159,-122.391649,RG12,1
Automatic Fire Alarm Resd,2010-07-04,47.563896,-122.40154299999999,RG14,1
Auto Fire Alarm,2010-07-04,47.587984999999996,-122.30260200000001,RG20_25,1
Auto Fire Alarm,2010-07-04,47.60368,-122.31810300000001,RG20_25,1
Fire in Building,2010-07-04,47.612469,-122.34768500000001,RG11,1
Auto Fire Alarm,2010-07-04,47.637545,-122.34358,RG11,1
Fire Response Freeway,2010-07-04,47.553556,-122.31825500000001,RG16,1
Auto Fire Alarm,2010-07-04,47.623416,-122.326594,RG11,1
Automatic Fire Alarm Resd,2010-07-04,47.636957,-122.2882,RG03,1
Auto Fire Alarm,2010-07-04,47.664393,-122.283353,RG02,1
Automatic Fire Alarm False,2010-07-04,47.556145,-122.317168,RG15,1
Auto Fire Alarm,2010-07-04,47.57922,-122.298814,RG20_25,1
Brush Fire,2010-07-04,47.625718,-122.35800900000001,RG11,1
Fire in Single Family Res,2010-07-04,47.73104,-122.34776399999998,RG01,1
Automatic Fire Alarm Resd,2010-07-04,47.646916999999995,-122.31638899999999,RG03,1
Auto Fire Alarm,2010-07-04,47.618823,-122.330413,RG11,1
Fire in Single Family Res,2010-07-04,47.648755,-122.40467,RG12,1
Automatic Fire Alarm Resd,2010-07-04,47.566159999999996,-122.36811399999999,RG15,1
Auto Fire Alarm,2010-07-04,47.654394,-122.348578,RG09,1
Auto Fire Alarm,2010-07-04,47.65815,-122.318793,RG03,1
Automatic Fire Alarm Resd,2010-07-04,47.617138,-122.28803700000002,RG20_25,1
Automatic Fire Alarm Resd,2010-07-04,47.633578,-122.319791,RG03,1
Automatic Fire Alarm False,2010-07-04,47.719601000000004,-122.355539,RG01,1
Auto Fire Alarm,2010-07-04,47.614090000000004,-122.33759199999999,RG11,1
Rubbish Fire,2010-07-04,47.515021999999995,-122.25819399999999,RG10_30,1
Auto Fire Alarm,2010-07-04,47.57922,-122.298814,RG20_25,1
Auto Fire Alarm,2010-07-04,47.624286,-122.326586,RG11,1
Automatic Fire Alarm Resd,2010-07-04,47.498993,-122.261017,RG10_30,1
Automatic Fire Alarm Resd,2010-07-03,47.694660999999996,-122.35398,RG07,1
Garage Fire,2010-07-03,47.511154,-122.257058,RG10_30,1
Automatic Fire Alarm Resd,2010-07-03,47.530147,-122.349396,RG17,1
Car Fire W/Exp.,2010-07-03,47.615057,-122.33745400000001,RG11,1
Automatic Fire Alarm Resd,2010-07-03,47.71618,-122.364957,RG01,1
Automatic Fire Alarm Resd,2010-07-03,47.703633,-122.38516200000001,RG07,1
Automatic Fire Alarm Resd,2010-07-03,47.560925,-122.390841,RG14,1
Auto Fire Alarm,2010-07-03,47.621243,-122.345,RG11,1
Fire in Single Family Res,2010-07-03,47.603551,-122.303739,RG20_25,1
Automatic Fire Alarm Resd,2010-07-03,47.687233,-122.32968500000001,RG04,1
Boat Under 50' Fire Shore,2010-07-03,47.679444000000004,-122.405097,RG08,1
Fire in Building,2010-07-03,47.569092,-122.339707,RG15,1
Auto Fire Alarm,2010-07-03,47.544140999999996,-122.30803,RG16,1
Automatic Fire Alarm Resd,2010-07-03,47.670904,-122.37920700000001,RG08,1
Auto Fire Alarm,2010-07-03,47.56579,-122.324422,RG15,1
Auto Fire Alarm,2010-07-03,47.605657,-122.338654,RG11,1
Auto Fire Alarm,2010-07-03,47.557487,-122.38688300000001,RG14,1
Auto Fire Alarm,2010-07-03,47.669446,-122.37928600000001,RG08,1
Auto Fire Alarm,2010-07-03,47.638008,-122.340643,RG11,1
Automatic Fire Alarm Resd,2010-07-03,47.520761,-122.28368999999999,RG10_30,1
Auto Fire Alarm,2010-07-03,47.546215000000004,-122.375056,RG05,1
Automatic Fire Alarm Resd,2010-07-03,47.628728,-122.36064499999999,RG11,1
Auto Fire Alarm,2010-07-02,47.651348999999996,-122.349934,RG09,0
Auto Fire Alarm,2010-07-02,47.550441,-122.280657,RG18,0
Auto Fire Alarm,2010-07-02,47.531655,-122.33143600000001,RG16,0
Auto Fire Alarm,2010-07-02,47.703486,-122.33390700000001,RG04,0
Automatic Fire Alarm Resd,2010-07-02,47.70221,-122.31986699999999,RG04,0
Auto Fire Alarm,2010-07-02,47.608928000000006,-122.337043,RG11,0
Auto Fire Alarm,2010-07-02,47.609402,-122.33286399999999,RG20_25,0
Car Fire Freeway,2010-07-02,47.643417,-122.30852800000001,RG03,0
Rubbish Fire,2010-07-02,47.668678,-122.38474599999999,RG08,0
Automatic Fire Alarm Resd,2010-07-02,47.589259999999996,-122.383672,RG14,0
Fire in Building,2010-07-02,47.562975,-122.32935900000001,RG15,0
Car Fire,2010-07-02,47.618582,-122.35035500000001,RG11,0
Automatic Fire Alarm Resd,2010-07-02,47.628749,-122.36697,RG11,0
Fire in Building,2010-07-02,47.521595,-122.264225,RG10_30,0
Auto Fire Alarm,2010-07-02,47.588027000000004,-122.386277,RG14,0
Automatic Fire Alarm Resd,2010-07-02,47.669585999999995,-122.358446,RG09,0
Auto Fire Alarm,2010-07-02,47.73104,-122.34776399999998,RG01,0
Auto Fire Alarm,2010-07-02,47.608796000000005,-122.329251,RG20_25,0
Automatic Fire Alarm False,2010-07-02,47.66879,-122.31188300000001,RG03,0
Automatic Fire Alarm Resd,2010-07-02,47.696406,-122.38968600000001,RG07,0
Auto Fire Alarm,2010-07-02,47.654601,-122.307025,RG03,0
Fire in Single Family Res,2010-07-02,47.54818,-122.28066399999999,RG18,0
Automatic Fire Alarm Resd,2010-07-02,47.54064,-122.28843400000001,RG18,0
Automatic Fire Alarm Resd,2010-07-01,47.648709999999994,-122.320392,RG03,0
Automatic Fire Alarm Resd,2010-07-01,47.531772,-122.35059299999999,RG17,0
Auto Fire Alarm,2010-07-01,47.560319,-122.33679599999999,RG15,0
Auto Fire Alarm,2010-07-01,47.52101,-122.269997,RG10_30,0
Auto Fire Alarm,2010-07-01,47.611301,-122.32516399999999,RG20_25,0
Auto Fire Alarm,2010-07-01,47.588027000000004,-122.386277,RG14,0
Auto Fire Alarm,2010-07-01,47.611557,-122.33019099999999,RG20_25,0
Auto Fire Alarm,2010-07-01,47.61055,-122.32931799999999,RG20_25,0
Auto Fire Alarm,2010-07-01,47.588437,-122.315855,RG20_25,0
Automatic Fire Alarm Resd,2010-07-01,47.536167,-122.384194,RG05,0
Auto Fire Alarm,2010-07-01,47.616942,-122.330731,RG11,0
Auto Fire Alarm,2010-07-01,47.610478,-122.31544,RG20_25,0
Car Fire,2010-07-01,47.599184,-122.319639,RG20_25,0
Auto Fire Alarm,2010-07-01,47.602165,-122.33085600000001,RG20_25,0
Auto Fire Alarm,2010-07-01,47.621458000000004,-122.36188200000001,RG11,0
Auto Fire Alarm,2010-07-01,47.650742,-122.30800900000001,RG03,0
Rubbish Fire,2010-07-01,47.723467,-122.34815900000001,RG01,0
Auto Fire Alarm,2010-07-01,47.6227,-122.28582800000001,RG20_25,0
Auto Fire Alarm,2010-07-01,47.646713,-122.34947199999999,RG09,0
Automatic Fire Alarm False,2010-07-01,47.59667,-122.32229,RG20_25,0
Automatic Fire Alarm False,2010-07-01,47.616451,-122.314031,RG20_25,0
Rubbish Fire,2010-07-01,47.600044,-122.33421899999999,RG20_25,0
Fire in Building,2010-07-01,47.52176,-122.323086,RG17,0
Bark Fire,2010-07-01,47.621076,-122.32089199999999,RG20_25,0
Auto Fire Alarm,2010-06-30,47.652238,-122.313301,RG03,0
Bark Fire,2010-06-30,47.668667,-122.37621399999999,RG09,0
Automatic Fire Alarm Resd,2010-06-30,47.585507,-122.309455,RG20_25,0
Auto Fire Alarm,2010-06-30,47.616735999999996,-122.32343999999999,RG20_25,0
Auto Fire Alarm,2010-06-30,47.648812,-122.37488700000002,RG12,0
Car Fire,2010-06-30,47.585409999999996,-122.303541,RG20_25,0
Automatic Fire Alarm Resd,2010-06-30,47.516564,-122.263074,RG10_30,0
Automatic Fire Alarm Resd,2010-06-30,47.589269,-122.294875,RG20_25,0
Car Fire,2010-06-30,47.617019,-122.350691,RG11,0
Auto Fire Alarm,2010-06-30,47.579425,-122.321398,RG15,0
Auto Fire Alarm,2010-06-30,47.617166999999995,-122.35491599999999,RG11,0
Auto Fire Alarm,2010-06-30,47.606268,-122.337677,RG11,0
Automatic Fire Alarm Resd,2010-06-30,47.555675,-122.39638300000001,RG14,0
Auto Fire Alarm,2010-06-30,47.632317,-122.35603600000002,RG11,0
Auto Fire Alarm,2010-06-30,47.603588,-122.322949,RG20_25,0
Auto Fire Alarm,2010-06-30,47.600803000000006,-122.33596100000001,RG20_25,0
Auto Fire Alarm,2010-06-30,47.611729,-122.296223,RG20_25,0
